Games,MONTESSORI,EASTSIDE,ENLOE,CLOVIS,JONASCLARKE,CHOATE,BASISPEORIA,AMES,RMHS,BROOKFIELD,BMIRALOMA,MINNETONKA,PRISMS,ARCADIA,NAPERVILLENORTH,WWPN,MSJ,BENLOE,CARMEL,BASISSANANTONIO,CBLAIR,PUNAHOU,SARATOGA,FOSSILRIDGE,DUPONT,DULLES,MIRALOMA,BLEXINGTON,DINTERLAKE,IOLANI,MSMS,LYNBROOK,NORTHHOLLYWOOD,LAKESIDE,WAYZATA,MIDDLETON,CUPERTINO,BUCHHOLZ,TESLASTEM,DAVIDSON,YOUNGMAGNET,FOOTHILL,LADUE,NCSSM,GREENHOPE,JPSTEVENS,COLLIERVILLE,BBUCHHOLZ,WESTMINSTER,SHEN,BLAIR,UNIVERSITY,NISKAYUNA,MARQUETTE,EASTLYME,CARCADIA,LEXINGTON,INTERLAKE,CENTENNIAL,GLASTONBURY,BAHSBROWARD,BASISSILICONVALLEY,WESTVIEW,PEDDIE
,0,1428.19,0,0,0,0,0,1454,0,0,0,0,0,0,1438.54,0,0,0,0,0,0,0,0,0,0,1416.04,1498.15,0,0,0,0,1307.4,1533.31,0,1316.4,1343.71,0,0,1361.9,1325.58,1309.32,0,0,1312.56,0,0,0,0,1346.9,1313.15,1505.94,1314.43,0,0,0,0,1461.12,1355.94,0,0,0,0,0,0
,0,1428.19,0,0,0,0,0,1454,0,0,0,0,0,0,1438.54,0,0,0,0,0,0,0,0,0,0,1416.04,1498.15,0,0,0,0,1307.4,1533.31,0,1316.4,1354.57,0,0,1361.9,1325.58,1309.32,0,0,1312.56,0,0,0,0,1346.9,1313.15,1532.91,1314.43,0,0,0,0,1461.12,1355.94,0,0,0,0,0,0
,0,1437.57,0,0,0,0,0,1454,0,0,0,0,0,0,1447.86,0,0,0,0,0,0,0,0,0,0,1430.07,1498.15,0,0,0,0,1307.4,1533.31,0,1316.4,1350.5,0,0,1361.9,1325.58,1309.32,0,0,1312.56,0,0,0,0,1346.9,1313.15,1532.91,1314.43,0,0,0,0,1461.12,1355.94,0,0,0,0,0,0
,0,1450.2,0,0,0,0,0,1439.69,0,0,0,0,0,0,1463.18,0,0,0,0,0,0,0,0,0,0,1414.76,1512.47,0,0,0,0,1336.78,1533.31,0,1316.4,1350.5,0,0,1361.9,1325.58,1309.32,0,0,1312.56,0,0,0,0,1346.9,1323.16,1538.63,1314.43,0,0,0,0,1461.12,1338.31,0,0,0,0,0,0
,0,1450.2,0,0,0,0,0,1446.59,0,0,0,0,0,0,1463.18,0,0,0,0,0,0,0,0,0,0,1414.76,1520.81,0,0,0,0,1354.45,1533.31,0,1316.4,1344.52,0,0,1361.9,1325.58,1309.32,0,0,1312.56,0,0,0,0,1346.9,1323.16,1547.44,1314.43,0,0,0,0,1461.12,1318.1,0,0,0,0,0,0
,0,1434.7,0,0,0,0,0,1468.71,0,0,0,0,0,0,1478.68,0,0,0,0,0,0,0,0,0,0,1393.51,1537.83,0,0,0,0,1382.42,1533.31,0,1316.4,1344.52,0,0,1361.9,1325.58,1309.32,0,0,1312.56,0,0,0,0,1346.9,1300.37,1530.42,1314.43,0,0,0,0,1461.12,1318.1,0,0,0,0,0,0
,0,1416.71,0,0,0,0,0,1455.06,0,0,0,0,0,0,1470.91,0,0,0,0,0,0,0,0,0,0,1393.51,1565.01,0,0,0,0,1395.77,1533.31,0,1316.4,1344.52,0,0,1361.9,1325.58,1309.32,0,0,1312.56,0,0,0,0,1346.9,1300.37,1535.97,1314.43,0,0,0,0,1461.12,1318.1,0,0,0,0,0,0
,0,1416.71,0,0,0,0,0,1455.06,0,0,0,0,0,0,1470.91,0,0,0,0,0,0,0,0,0,0,1393.51,1546.55,0,0,0,0,1395.77,1533.31,0,1316.4,1344.52,0,0,1361.9,1325.58,1309.32,0,0,1312.56,0,0,0,0,1346.9,1300.37,1535.97,1314.43,0,0,0,0,1461.12,1318.1,0,0,0,0,0,0
,0,1416.71,0,0,0,0,0,1455.06,0,0,0,0,0,0,1470.91,0,0,0,0,0,0,0,0,0,0,1393.51,1550.67,0,0,0,0,1395.77,1533.31,0,1316.4,1344.52,0,0,1361.9,1325.58,1309.32,0,0,1312.56,0,0,0,0,1346.9,1326.84,1542.12,1314.43,0,0,0,0,1461.12,1318.1,0,0,0,0,0,0
,0,1416.71,0,0,0,0,0,1455.06,0,0,0,0,0,0,1470.91,0,0,0,0,0,0,0,0,0,0,1393.51,1550.67,0,0,0,0,1395.77,1533.31,0,1316.4,1325.67,0,0,1361.9,1325.58,1309.32,0,0,1312.56,0,0,0,0,1302.85,1307.45,1563.4,1314.43,0,0,0,0,1461.12,1318.1,0,0,0,0,0,0
,0,1416.71,0,0,0,0,0,1455.06,0,0,0,0,0,0,1452.96,0,0,0,0,0,0,0,0,0,0,1393.51,1550.67,0,0,0,0,1395.77,1533.31,0,1309.4,1308.59,0,0,1361.9,1325.58,1309.32,0,0,1312.56,0,0,0,0,1302.85,1307.45,1563.4,1314.43,0,0,0,0,1461.12,1318.1,0,0,0,0,1340.93,0
,0,1408.19,0,0,0,0,0,1455.06,0,0,0,0,0,0,1459.64,0,0,0,0,0,0,0,0,0,0,1426.8,1550.67,0,0,0,0,1395.77,1533.31,0,1309.4,1308.59,0,0,1361.9,1325.58,1309.32,0,0,1312.56,0,0,0,0,1302.85,1307.45,1563.4,1314.43,0,0,0,0,1461.12,1318.1,0,0,0,0,1340.93,0
,0,1421.63,0,0,0,0,0,1455.06,0,0,0,0,0,0,1435.14,0,0,0,0,0,0,0,0,0,0,1433.43,1550.67,0,0,0,0,1395.77,1533.31,0,1309.4,1308.59,0,0,1361.9,1325.58,1309.32,0,0,1312.56,0,0,0,0,1302.85,1307.45,1563.4,1314.43,0,0,0,0,1461.12,1318.1,0,0,0,0,1357.91,0
,0,1436.68,0,0,0,0,0,1455.06,0,0,0,0,0,0,1435.14,0,0,0,0,0,0,0,0,0,0,1406.86,1554.8,0,0,0,0,1395.77,1533.31,0,1309.4,1301.31,0,0,1361.9,1325.58,1309.32,0,0,1312.56,0,0,0,0,1302.85,1331.56,1570.68,1314.43,0,0,0,0,1461.12,1318.1,0,0,0,0,1375.8,0
,0,1436.68,0,0,0,0,0,1455.06,0,0,0,0,0,0,1454.18,0,0,0,0,0,0,0,0,0,0,1413.94,1558.69,0,0,0,0,1395.77,1533.31,0,1309.4,1317,0,0,1361.9,1325.58,1309.32,0,0,1312.56,0,0,0,0,1302.85,1302.86,1578.4,1314.43,0,0,0,0,1461.12,1318.1,0,0,0,0,1375.8,0
,0,1450.36,0,0,0,0,0,1455.06,0,0,0,0,0,0,1432.23,0,0,0,0,0,0,0,0,0,0,1434.35,1575.45,0,0,0,0,1395.77,1533.31,0,1309.4,1317,0,0,1361.9,1325.58,1309.32,0,0,1312.56,0,0,0,0,1302.85,1302.86,1561.64,1314.43,0,0,0,0,1461.12,1318.1,1324.29,0,0,0,1355.28,0
,0,1448.9,0,0,0,0,0,1455.06,0,0,0,0,0,0,1432.23,0,0,0,0,0,0,0,0,0,0,1415.35,1598.07,0,0,0,0,1395.77,1533.31,0,1309.4,1300.83,0,0,1361.9,1325.58,1309.32,0,0,1312.56,0,0,0,0,1302.85,1302.86,1557.55,1314.43,0,0,0,0,1461.12,1318.1,1336.9,0,0,0,1374.47,0
,0,1448.9,0,0,0,0,0,1455.06,0,0,0,0,0,0,1432.23,0,0,0,0,0,0,0,0,0,0,1415.35,1606.75,0,0,0,0,1395.77,1533.31,0,1309.4,1326.43,0,0,1361.9,1325.58,1309.32,0,0,1312.56,0,0,0,0,1302.85,1302.86,1557.55,1314.43,0,0,0,0,1461.12,1318.1,1373.72,0,0,0,1374.47,0
,0,1448.9,0,0,0,0,0,1455.06,0,0,0,0,0,0,1432.23,0,0,0,0,0,0,0,0,0,0,1415.35,1609.46,0,0,0,0,1395.77,1533.31,0,1309.4,1326.43,0,0,1361.9,1325.58,1309.32,0,0,1312.56,0,0,0,0,1302.85,1302.86,1557.55,1314.43,0,0,0,0,1461.12,1318.1,1373.72,0,0,0,1374.47,0
,0,1448.9,0,0,0,0,0,1455.06,0,0,0,0,0,0,1432.23,0,0,0,0,0,0,0,0,0,0,1415.35,1609.46,0,0,0,0,1395.77,1533.31,0,1309.4,1326.43,0,0,1361.9,1325.58,1309.32,0,0,1312.56,0,0,0,0,1302.85,1302.86,1557.55,1314.43,0,0,0,0,1482.19,1318.1,1373.72,0,0,0,1374.47,0
,0,1448.9,0,0,0,1318.47,0,1455.06,0,0,0,0,0,0,1432.23,0,0,0,0,0,0,0,0,0,0,1415.35,1616.01,0,0,0,0,1395.77,1533.31,0,1309.4,1319.88,0,0,1361.9,1325.58,1309.32,0,0,1312.56,0,0,0,0,1302.85,1302.86,1557.55,1314.43,0,0,0,0,1489.57,1318.1,1390.73,0,0,0,1374.47,0
,0,1448.9,0,0,0,1355.96,0,1455.06,0,0,0,0,0,0,1432.23,0,0,0,0,0,0,0,0,0,0,1415.35,1627.3,0,0,0,0,1395.77,1533.31,0,1309.4,1333.94,0,0,1361.9,1325.58,1309.32,0,0,1312.56,0,0,0,0,1302.85,1302.86,1557.55,1314.43,0,0,0,0,1478.28,1318.1,1362.61,0,0,0,1374.47,0
,0,1448.9,0,0,0,1342.27,0,1455.06,0,0,0,0,0,0,1432.23,0,0,0,0,0,0,0,0,0,0,1415.35,1644.42,0,0,0,0,1395.77,1533.31,0,1309.4,1300.23,0,0,1361.9,1325.58,1309.32,0,0,1312.56,0,0,0,0,1302.85,1302.86,1557.55,1314.43,0,0,0,0,1467.99,1318.1,1383.85,0,0,0,1374.47,0
,0,1448.9,0,0,0,1321.15,0,1455.06,0,0,0,0,0,0,1432.23,0,0,0,0,0,0,0,0,0,0,1415.35,1623.11,0,0,0,0,1395.77,1533.31,0,1309.4,1300.23,0,0,1395.8,1325.58,1309.32,0,0,1312.56,0,0,0,0,1302.85,1302.86,1540.18,1314.43,0,0,0,0,1522.17,1318.1,1365.15,0,0,0,1374.47,0
,0,1448.9,0,0,0,1321.15,0,1455.06,0,0,0,0,0,0,1432.23,0,0,0,0,0,0,0,0,0,0,1377.39,1635.51,0,0,0,0,1395.77,1533.31,0,1309.4,1300.23,0,0,1388.03,1325.58,1309.32,0,0,1312.56,0,0,0,0,1302.85,1302.86,1551.11,1314.43,0,0,0,0,1534.16,1318.1,1365.15,0,0,0,1374.47,0
,0,1448.9,0,0,0,1321.15,0,1455.06,0,0,0,0,0,0,1432.23,0,0,0,0,0,0,0,0,0,0,1377.39,1616.72,0,0,0,0,1395.77,1533.31,0,1309.4,1300.23,0,0,1434,1325.58,1309.32,0,0,1312.56,0,0,0,0,1302.85,1302.86,1561.8,1314.43,0,0,0,0,1520.4,1318.1,1365.15,0,0,0,1374.47,0
,0,1448.9,0,0,0,1321.15,0,1455.06,0,0,0,0,0,0,1432.23,0,0,0,0,0,0,0,0,0,0,1377.39,1598.18,0,0,0,0,1395.77,1533.31,0,1309.4,1300.23,0,0,1421.91,1325.58,1309.32,0,0,1312.56,0,0,0,0,1302.85,1302.86,1544.21,1314.43,0,0,0,0,1568.61,1318.1,1365.15,0,0,0,1374.47,0
,0,1448.9,0,0,0,1321.15,0,1455.06,0,0,0,0,0,0,1432.23,0,0,0,0,0,0,0,0,0,0,1377.39,1598.18,0,0,0,0,1395.77,1533.31,0,1309.4,1314.78,0,0,1427.55,1325.58,1309.32,0,0,1312.56,0,0,0,0,1302.85,1302.86,1529.8,1314.43,0,0,0,0,1541.94,1318.1,1365.15,0,0,0,1374.47,0
,0,1448.9,0,0,0,1321.15,0,1455.06,0,0,0,0,0,0,1432.23,0,0,0,0,0,0,0,0,0,0,1377.39,1598.18,0,0,0,0,1395.77,1533.31,0,1309.4,1337.27,0,0,1428.32,1325.58,1309.32,0,0,1312.56,0,0,0,0,1302.85,1302.86,1510.45,1314.43,0,0,0,0,1527.23,1318.1,1365.15,0,0,0,1374.47,0
,0,1448.9,0,0,0,1321.15,0,1455.06,0,0,0,0,0,0,1432.23,0,0,0,0,0,0,0,0,0,0,1377.39,1601.45,0,0,0,0,1395.77,1533.31,0,1309.4,1328.09,0,0,1428.32,1344.36,1309.32,0,0,1312.56,0,0,0,0,1317.85,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1365.15,0,0,0,1374.47,0
,0,1448.9,0,0,0,1321.15,0,1455.06,0,0,0,0,0,0,1432.23,0,0,0,0,0,0,0,0,0,0,1377.39,1589.55,0,0,0,0,1395.77,1533.31,0,1309.4,1328.09,0,0,1428.32,1333.91,1309.32,0,0,1312.56,0,0,0,0,1349.45,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1365.15,0,0,0,1374.47,0
,0,1448.9,0,0,0,1321.15,0,1431.97,0,0,0,0,0,0,1432.23,0,0,0,0,0,0,0,0,0,0,1391.46,1595.05,0,0,0,0,1395.77,1533.31,0,1309.4,1328.09,0,0,1428.32,1333.91,1309.32,0,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1365.15,0,0,0,1374.47,0
,0,1448.9,0,0,0,1321.15,0,1444.77,0,0,0,0,0,0,1432.23,0,0,0,0,0,0,0,0,0,0,1404.75,1595.05,0,0,0,0,1395.77,1533.31,0,1309.4,1328.09,0,0,1428.32,1333.91,1309.32,0,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1365.15,0,0,0,1374.47,0
,0,1448.9,0,0,0,1321.15,0,1467.38,0,0,0,0,0,0,1432.23,0,0,0,0,0,0,0,0,0,0,1400.22,1595.05,0,0,0,0,1395.77,1533.31,0,1309.4,1328.09,0,0,1428.32,1333.91,1309.32,0,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1369.88,0,0,0,1374.47,0
,0,1448.9,0,0,0,1321.15,0,1467.38,0,0,0,0,0,0,1432.23,0,0,0,0,0,0,0,0,0,0,1400.22,1595.05,0,0,0,0,1395.77,1533.31,0,1309.4,1328.09,0,0,1428.32,1333.91,1309.32,0,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1389.97,0,0,0,1374.47,0
,0,1448.9,0,0,0,1321.15,0,1467.38,0,0,0,0,0,0,1432.23,0,0,0,0,0,0,0,0,0,0,1400.22,1595.05,0,0,0,0,1395.77,1533.31,0,1309.4,1328.09,0,0,1428.32,1333.91,1309.32,0,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1409.72,0,0,0,1374.47,0
,0,1448.9,0,0,0,1321.15,0,1467.38,0,0,0,0,0,0,1432.23,0,0,0,0,0,0,0,0,0,0,1400.22,1595.05,1334.62,0,1317.72,0,1395.77,1533.31,0,1309.4,1328.09,0,0,1428.32,1333.91,1309.32,0,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1409.72,0,0,0,1374.47,0
,0,1448.9,0,0,0,1321.15,0,1467.38,0,0,0,0,0,0,1432.23,0,0,0,0,0,0,0,0,0,0,1400.22,1595.05,1334.62,0,1317.72,0,1395.77,1543.95,0,1309.4,1328.09,0,0,1428.32,1333.91,1309.32,0,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1409.72,0,0,0,1374.47,0
,0,1448.9,0,0,0,1321.15,0,1467.38,0,0,0,0,0,0,1432.23,0,0,0,0,0,0,0,0,0,0,1400.22,1595.05,1334.62,0,1317.72,0,1395.77,1558.12,0,1309.4,1328.09,0,0,1428.32,1333.91,1309.32,0,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1409.72,0,0,0,1374.47,0
,0,1448.9,0,0,0,1321.15,0,1467.38,0,0,0,0,0,0,1432.23,0,0,0,0,0,0,0,0,0,0,1400.22,1595.05,1334.62,0,1317.72,0,1395.77,1558.12,0,1309.4,1328.09,0,0,1428.32,1333.91,1309.32,0,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1409.72,0,0,0,1374.47,0
,0,1448.9,0,0,0,1321.15,0,1467.38,0,0,0,0,0,0,1407.24,0,0,0,0,0,0,0,0,0,0,1400.22,1595.05,1334.62,0,1317.72,0,1395.77,1558.12,0,1309.4,1328.09,0,0,1428.32,1333.91,1309.32,0,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1409.72,0,0,0,1374.47,0
,0,1448.9,0,0,0,1321.15,0,1467.38,0,0,0,0,0,0,1406.98,0,0,0,0,0,0,0,0,0,0,1400.22,1595.05,1334.62,0,1317.72,0,1395.77,1558.12,0,1309.4,1328.09,0,0,1428.32,1333.91,1309.32,0,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1409.72,0,0,0,1374.47,0
,0,1448.9,0,0,0,1321.15,0,1467.38,0,0,0,0,0,0,1406.98,0,0,0,0,0,0,0,0,0,0,1400.22,1595.05,1334.62,0,1317.72,0,1395.77,1558.12,0,1309.4,1328.09,0,0,1428.32,1333.91,1309.32,0,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1409.72,0,0,0,1374.47,0
,0,1448.9,0,0,0,1321.15,0,1467.38,0,0,0,0,0,1305.68,1406.98,0,0,0,0,0,0,0,0,0,0,1400.22,1570.01,1382.3,0,1317.72,0,1395.77,1534.28,0,1309.4,1353.14,0,0,1428.32,1333.91,1309.32,0,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1421.56,0,0,0,1374.47,0
,0,1448.9,0,0,0,1321.15,0,1477.04,0,0,0,0,0,1334.04,1406.98,0,0,0,0,0,0,0,0,0,0,1400.22,1570.01,1344.49,0,1336.31,0,1395.77,1534.28,0,1309.4,1339.74,0,0,1428.32,1333.91,1309.32,0,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1434.96,0,0,0,1374.47,0
,0,1448.9,0,0,0,1321.15,0,1471.3,0,0,0,0,0,1315.74,1406.98,0,0,0,0,0,0,0,0,0,0,1400.22,1543.52,1344.49,0,1308.82,0,1395.77,1516.1,0,1309.4,1354.4,0,0,1428.32,1333.91,1309.32,0,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1447.16,0,0,1341.64,1374.47,0
,0,1448.9,0,0,0,1321.15,0,1446.23,0,0,0,0,0,1315.74,1406.98,0,0,0,0,0,0,0,0,0,0,1400.22,1543.52,1312.27,0,1308.82,0,1395.77,1516.1,0,1309.4,1339.14,0,0,1428.32,1333.91,1309.32,0,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1374.47,0
,0,1448.9,0,0,0,1321.15,0,1468.9,0,0,0,0,0,1315.74,1406.98,0,0,0,0,0,0,0,0,0,0,1400.22,1543.52,1312.27,0,1308.82,0,1395.77,1516.1,0,1309.4,1339.14,0,0,1428.32,1333.91,1309.32,1308.05,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1374.47,0
,0,1448.9,0,0,0,1305.95,0,1468.9,0,0,0,0,0,1315.74,1406.98,0,0,0,0,0,0,0,0,0,0,1400.22,1533.88,1312.27,0,1308.82,0,1395.77,1516.1,0,1309.4,1339.14,0,0,1428.32,1369.68,1309.32,1308.05,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1374.47,0
,0,1448.9,0,0,0,1305.95,0,1468.9,0,0,0,0,0,1315.74,1406.98,0,0,0,0,0,0,0,0,0,0,1400.22,1533.88,1312.27,0,1308.82,0,1395.77,1516.1,0,1309.4,1339.14,0,0,1428.32,1408.94,1309.32,1308.05,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1374.47,0
,0,1448.9,0,0,0,1305.95,0,1468.9,0,0,0,0,0,1315.74,1406.98,0,0,0,0,0,0,0,0,0,0,1400.22,1533.88,1312.27,0,1308.82,0,1395.77,1516.1,0,1309.4,1339.14,0,0,1428.32,1408.94,1309.32,1308.05,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1374.47,0
,0,1448.9,1319.22,0,0,1305.95,0,1468.9,0,0,0,0,0,1315.74,1406.98,0,0,0,0,0,0,0,0,0,0,1400.22,1533.88,1312.27,0,1308.82,0,1395.77,1516.1,0,1309.4,1339.14,0,0,1428.32,1415.8,1309.32,1308.05,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1374.47,0
,0,1448.9,1340.04,0,0,1305.95,0,1475.24,0,0,0,0,0,1315.74,1406.98,0,0,0,0,0,0,0,0,0,0,1400.22,1506.6,1312.27,0,1308.82,0,1395.77,1516.1,0,1309.4,1339.14,0,0,1428.32,1415.8,1309.32,1318.5,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1374.47,0
,0,1448.9,1312.35,0,0,1305.95,0,1491.74,0,0,0,0,0,1315.74,1406.98,0,0,0,0,0,0,0,0,0,0,1400.22,1506.6,1312.27,0,1308.82,0,1395.77,1516.1,0,1309.4,1339.14,0,0,1428.32,1449.82,1309.32,1318.68,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1374.47,0
,0,1448.9,1312.35,0,0,1305.95,0,1491.74,0,0,0,0,0,1315.74,1406.98,0,0,0,0,0,0,0,0,0,0,1420.81,1506.6,1312.27,0,1308.82,0,1395.77,1516.1,0,1309.4,1339.14,0,0,1428.32,1449.82,1309.32,1318.68,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1374.47,0
,0,1448.9,1312.35,0,0,1305.95,0,1491.74,0,0,0,0,0,1315.74,1406.98,0,0,0,0,0,0,0,0,0,0,1420.81,1506.6,1312.27,0,1308.82,0,1395.77,1516.1,0,1309.4,1339.14,0,0,1428.32,1449.82,1309.32,1318.68,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1382.27,0
,0,1448.9,1312.35,0,0,1305.95,0,1491.74,0,0,0,0,0,1315.74,1406.98,0,0,0,0,0,0,1303.39,0,0,0,1420.81,1518.49,1312.27,0,1308.82,0,1395.77,1516.1,0,1309.4,1339.14,0,0,1428.32,1449.82,1309.32,1318.68,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1370.85,0
,0,1448.9,1312.35,0,0,1305.95,0,1491.74,0,0,0,0,0,1315.74,1406.98,0,0,0,0,0,0,1303.39,0,0,0,1420.81,1527.08,1312.27,0,1308.82,0,1395.77,1516.1,0,1309.4,1339.14,0,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1302.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1370.85,0
,0,1448.9,1312.35,0,0,1305.95,0,1491.74,0,0,0,0,0,1315.74,1406.98,0,0,0,0,0,0,1303.39,0,0,0,1420.81,1527.08,1312.27,0,1308.82,0,1395.77,1516.1,0,1309.4,1339.14,0,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1356.48,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1370.85,0
,0,1448.9,1312.35,0,0,1305.95,0,1491.74,0,0,0,0,0,1315.74,1406.98,0,0,0,0,0,0,1303.39,0,0,0,1420.81,1533.47,1312.27,0,1314.38,0,1395.77,1516.1,0,1309.4,1339.14,0,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1356.48,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1370.85,0
,0,1448.9,1303.27,0,0,1305.95,0,1491.74,0,0,0,0,0,1315.74,1406.98,0,1321.17,0,0,0,0,1331,0,0,0,1430.86,1533.47,1312.27,0,1314.38,0,1395.77,1516.1,0,1309.4,1339.14,0,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1381.3,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1354.3,0
,0,1448.9,1303.27,0,0,1305.95,0,1491.74,0,0,0,0,0,1315.74,1406.98,0,1396.77,0,0,0,0,1364.79,0,0,0,1431.21,1513.61,1312.27,0,1314.38,0,1395.77,1516.1,0,1309.4,1339.14,0,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1353.86,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1337.4,0
,0,1448.9,1303.27,0,0,1305.95,0,1491.74,0,0,0,0,0,1315.74,1406.98,0,1368.48,0,0,0,0,1324.84,0,1352.5,0,1459.42,1499.48,1312.27,0,1314.38,0,1395.77,1516.1,0,1309.4,1339.14,0,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1326.72,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1337.4,0
,0,1448.9,1303.27,0,0,1305.95,0,1491.74,0,0,0,0,0,1315.74,1406.98,0,1407.35,0,0,0,0,1324.84,0,1352.5,0,1446.18,1499.48,1312.27,0,1314.38,0,1395.77,1516.1,0,1309.4,1339.14,0,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1326.72,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1337.4,0
,0,1448.9,1303.27,0,0,1305.95,0,1491.74,0,0,0,0,0,1315.74,1406.98,0,1407.35,0,0,0,0,1324.84,0,1352.5,0,1484.92,1499.48,1312.27,0,1314.38,0,1395.77,1516.1,0,1309.4,1339.14,0,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1326.72,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1337.4,0
,0,1448.9,1303.27,0,0,1305.95,0,1491.74,0,0,0,1316.76,0,1315.74,1406.98,0,1407.35,0,0,0,0,1324.84,0,1352.5,0,1484.92,1499.48,1312.27,0,1314.38,0,1395.77,1516.1,0,1309.4,1339.14,0,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1326.72,1510.45,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1337.4,0
,0,1448.9,1303.27,0,0,1305.95,0,1491.74,0,0,0,1316.76,0,1315.74,1406.98,0,1407.35,0,0,0,0,1324.84,0,1352.5,0,1484.92,1499.48,1312.27,0,1314.38,0,1395.77,1516.1,0,1309.4,1339.14,0,0,1428.32,1449.82,1309.32,1301.09,0,1312.56,0,0,0,0,1320.17,1326.72,1527.82,1314.43,0,0,0,0,1536.41,1318.1,1414.95,0,0,1471.65,1337.4,0
