,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000,1010,1020,1030,1040,1050,1060,1070,1080,1090,1100,1110,1120,1130,1140,1150,1160,1170,1180,1190,1200,1210,1220,1230,1240,1250,1260,1270,1280,1290,1300,1310,1320,1330,1340,1350,1360,1370,1380,1390,1400,1410,1420,1430,1440,1450,1460,1470,1480,1490,1500,1510,1520,1530,1540,1550,1560,1570,1580,1590,1600,1610,1620,1630,1640,1650,1660,1670,1680,1690,1700,1710,1720,1730,1740,1750,1760,1770,1780,1790,1800,1810,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100,2110,2120,2130,2140,2150,2160,2170,2180,2190,2200,2210,2220,2230,2240,2250,2260,2270,2280,2290,2300,2310,2320,2330,2340,2350,2360,2370,2380,2390,2400,2410,2420,2430,2440,2450,2460,2470,2480,2490,2500,2510,2520,2530,2540,2550,2560,2570,2580,2590,2600,2610,2620,2630,2640,2650,2660,2670,2680,2690,2700,2710,2720,2730,2740,2750,2760,2770,2780,2790,2800,2810,2820,2830,2840,2850,2860,2870,2880,2890,2900,2910,2920,2930,2940,2950,2960,2970,2980,2990,3000
BEISENHOWER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,1122.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LYNBROOK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229.91,1307.4,1307.4,1319.17,1382.42,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1395.77,1412.16,1412.16,1395.36,1395.36,1452.14,1452.14,1452.14,1452.14,1452.14,1452.14,1452.14,1400.38,1368.45,1354.79,1394.64,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1411.7,1402.14,1438.27,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1424.16,1444.42,1444.42,1469.3,1469.3,1459.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CENTENNIAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178.15,1145.05,1145.05,1145.05,1145.05,1145.05,1145.05,1181.24,1292.84,1292.84,1292.84,1254.4,1254.4,1324.29,1373.72,1373.72,1373.72,1362.61,1383.85,1365.15,1365.15,1365.15,1365.15,1365.15,1365.15,1365.15,1376.98,1409.72,1409.72,1409.72,1409.72,1409.72,1409.72,1421.56,1447.16,1414.95,1414.95,1414.95,1414.95,1414.95,1414.95,1414.95,1414.95,1414.95,1414.95,1414.95,1414.95,1414.95,1414.95,1414.95,1414.95,1414.95,1414.95,1414.95,1414.95,1414.95,1414.95,1414.95,1414.95,1414.95,1414.95,1414.95,1414.95,1428.63,1450.97,1450.97,1450.97,1450.97,1450.97,1450.97,1460.61,1441.19,1441.19,1442.46,1442.46,1431.93,1431.93,1431.93,1431.93,1424.26,1424.26,1424.26,1424.26,1424.26,1424.26,1424.26,1424.26,1428.67,1436.79,1436.79,1429.19,1428.85,1428.85,1428.85,1428.85,1446.33,1474.36,1474.36,1501.29,1524.51,1524.51,1524.51,1524.51,1524.51,1524.51,1524.51,1524.51,1524.51,1524.51,1524.51,1524.51,1524.51,1524.51,1524.51,1524.51,1524.51,1524.51,1524.51,1524.51,1524.51,1524.51,1524.51,1524.51,1524.51,1524.51,1524.51,1524.51,1524.51,1524.51,1529.41,1529.41,1529.41,1533.71,1533.71,1539.64,1539.64,1539.64,1547.06,1547.06,1547.06,1554.68,1554.68,1539.73,1556.59,1553.09,1553.09,1553.09,1553.09,1553.09,1553.09,1527.97,1558.26,1588.22,1571.58,1555.61,1555.61,1555.61,1555.61,1555.61,1555.61,1555.61,1555.61,1555.61,1575.94,1592,1592,1603.46,1616.31,1623.79,1603.96,1582.19,1582.19,1582.19,1582.19,1582.19,1582.19,1582.19,1582.19,1582.19,1582.19,1582.19,1582.19,1582.19,1582.19,1582.19,1582.19,1582.19,1585.9,1591.22,1577.66,1597.14,1597.14,1597.14,1597.14,1597.14,1597.14,1597.14,1597.14,1597.14,1597.14,1597.14,1602.58,1573.98,1573.98,1579.12,1606.79,1589.44,1595.25,1612.23,1645.92,1660.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CJAMESRUSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176.34,1145.52,1145.52,1145.52,1145.52,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,1118.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARDSLEY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,1221.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBROOKLYNTECH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,1168,1168,1136,1136,1136,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,1113.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OKLAHOMA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151.65,1145.52,1158.75,1158.75,1158.75,1158.75,1158.75,1158.75,1158.75,1158.75,1158.75,1158.75,1158.75,1158.75,1158.75,1158.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBOW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,1168,1168,1155.07,1155.07,1155.07,1128.82,1128.82,1128.82,1128.82,1128.82,1128.82,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,1101.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BARCADIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1248.15,1219.33,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1182.03,1164.69,1164.69,1164.69,1164.69,1164.69,1164.69,1164.69,1164.69,1164.69,1164.69,1164.69,1164.69,1164.69,1164.69,1164.69,1164.69,1164.69,1164.69,1164.69,1164.69,1164.69,1164.69,1246.33,1246.33,1246.33,1246.33,1268.89,1276.44,1276.44,1276.44,1276.44,1276.44,1276.44,1276.44,1276.44,1276.44,1276.44,1276.44,1276.44,1276.44,1276.44,1276.44,1276.44,1276.44,1304.7,1236.33,1223.83,1223.83,1223.83,1223.83,1204.25,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,1245.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BAMERICAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,1168,1168,1168,1134.39,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,1112.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MILLER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,1178.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIDDLETON,0,0,1264,1277.89,1277.89,1277.89,1277.89,1277.89,1277.89,1277.89,1250.44,1218.39,1218.39,1218.39,1218.39,1218.39,1218.39,1218.39,1218.39,1218.39,1218.39,1218.39,1218.39,1192.94,1235.35,1222.22,1222.22,1241.55,1223.24,1197.23,1232.31,1232.31,1248.37,1279.11,1279.11,1299.44,1321.03,1321.03,1356.33,1356.33,1343.71,1343.71,1343.71,1343.71,1343.71,1343.71,1343.71,1343.71,1333.64,1350.5,1362.16,1344.52,1344.52,1344.52,1325.67,1308.59,1308.59,1301.31,1317,1300.83,1326.43,1326.43,1319.88,1300.23,1300.23,1300.23,1300.23,1330,1328.09,1328.09,1328.09,1328.09,1328.09,1328.09,1328.09,1328.09,1328.09,1328.09,1353.14,1339.74,1339.14,1339.14,1339.14,1339.14,1339.14,1339.14,1339.14,1339.14,1339.14,1339.14,1339.14,1339.14,1339.14,1339.14,1339.14,1339.14,1339.14,1339.14,1339.14,1339.14,1339.14,1339.14,1339.14,1339.14,1339.14,1339.14,1346.07,1379.77,1392.72,1392.72,1392.72,1392.72,1392.72,1392.72,1392.72,1406.86,1394.26,1394.26,1383.47,1383.47,1383.47,1425.33,1443.2,1414.57,1407.53,1407.53,1407.53,1407.53,1407.53,1407.53,1407.53,1407.53,1407.53,1407.53,1407.53,1407.53,1407.53,1407.53,1407.53,1407.53,1407.53,1407.53,1407.53,1407.53,1407.53,1407.53,1407.53,1407.53,1407.53,1407.53,1407.53,1407.53,1407.53,1425.37,1458.42,1457.23,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1460.27,1468.56,1484.25,1484.25,1484.25,1484.25,1484.25,1484.25,1484.25,1484.25,1484.25,1484.25,1484.25,1467.51,1447.57,1447.57,1447.57,1447.57,1447.57,1447.57,1447.57,1447.57,1447.57,1447.57,1447.57,1447.57,1447.57,1447.57,1447.57,1447.57,1447.57,1447.57,1451.85,1477.51,1477.51,1490.9,1490.9,1490.9,1490.9,1490.9,1490.9,1490.9,1490.9,1490.9,1499.81,1499.81,1491.23,1491.23,1491.23,1469.94,1469.94,1469.94,1469.94,1469.94,1469.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBHBL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135.12,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,1108.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
